Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
15.517	1	0	6	-85.4509
15.517	1	0	7	-95.9592
15.517	1	0	8	-67.5873
15.517	1	0	9	-102.589
15.518	1	0	0	-68.4184
15.518	1	0	1	-64.0342
15.518	1	0	2	-94.5095
15.518	1	0	3	-98.0343
15.518	1	0	4	-83.3773
15.518	1	0	5	-98.3221
15.518	1	0	6	-85.4509
15.518	1	0	7	-95.9592
15.518	1	0	8	-67.5873
15.518	1	0	9	-102.589
15.519	1	0	0	-68.4184
15.519	1	0	1	-64.0342
15.519	1	0	2	-94.5095
15.519	1	0	3	-98.0343
15.519	1	0	4	-83.3773
15.519	1	0	5	-98.3221
15.519	1	0	6	-85.4509
15.519	1	0	7	-95.9592
15.519	1	0	8	-67.5873
15.519	1	0	9	-102.589
15.52	1	0	0	-68.4184
15.52	1	0	1	-64.0342
15.52	1	0	2	-94.5095
15.52	1	0	3	-98.0343
15.52	1	0	4	-83.3773
15.52	1	0	5	-98.3221
15.52	1	0	6	-85.4509
15.52	1	0	7	-95.9592
15.52	1	0	8	-67.5873
15.52	1	0	9	-102.589
15.521	1	0	0	-68.4184
15.521	1	0	1	-64.0342
15.521	1	0	2	-94.5095
15.521	1	0	3	-98.0343
15.521	1	0	4	-83.3773
15.521	1	0	5	-98.3221
15.521	1	0	6	-85.4509
15.521	1	0	7	-95.9592
15.521	1	0	8	-67.5873
15.521	1	0	9	-102.589
15.522	1	0	0	-68.4184
15.522	1	0	1	-64.0342
15.522	1	0	2	-94.5095
15.522	1	0	3	-98.0343
15.522	1	0	4	-83.3773
15.522	1	0	5	-98.3221
15.522	1	0	6	-85.4509
15.522	1	0	7	-95.9592
15.522	1	0	8	-67.5873
15.522	1	0	9	-102.589
15.523	1	0	0	-68.4184
15.523	1	0	1	-64.0342
15.523	1	0	2	-94.5095
15.523	1	0	3	-98.0343
15.523	1	0	4	-83.3773
15.523	1	0	5	-98.3221
15.523	1	0	6	-85.4509
15.523	1	0	7	-95.9592
15.523	1	0	8	-67.5873
15.523	1	0	9	-102.589
15.524	1	0	0	-68.4184
15.524	1	0	1	-64.0342
15.524	1	0	2	-94.5095
15.524	1	0	3	-98.0343
15.524	1	0	4	-83.3773
15.524	1	0	5	-98.3221
15.524	1	0	6	-85.4509
15.524	1	0	7	-95.9592
15.524	1	0	8	-67.5873
15.524	1	0	9	-102.589
15.525	1	0	0	-68.4184
15.525	1	0	1	-64.0342
15.525	1	0	2	-94.5095
15.525	1	0	3	-98.0343
15.525	1	0	4	-83.3773
15.525	1	0	5	-98.3221
15.525	1	0	6	-85.4509
15.525	1	0	7	-95.9592
15.525	1	0	8	-67.5873
15.525	1	0	9	-102.589
15.527	1	0	0	-68.4184
15.527	1	0	1	-64.0342
15.527	1	0	2	-94.5095
15.527	1	0	3	-98.0343
15.527	1	0	4	-83.3773
15.527	1	0	5	-98.3221
15.527	1	0	6	-85.4509
15.527	1	0	7	-95.9592
15.527	1	0	8	-67.5873
15.527	1	0	9	-102.589
15.528	1	0	0	-68.4184
15.528	1	0	1	-64.0342
15.528	1	0	2	-94.5095
15.528	1	0	3	-98.0343
15.528	1	0	4	-83.3773
15.528	1	0	5	-98.3221
15.528	1	0	6	-85.4509
15.528	1	0	7	-95.9592
15.528	1	0	8	-67.5873
15.528	1	0	9	-102.589
15.529	1	0	0	-68.4184
15.529	1	0	1	-64.0342
15.529	1	0	2	-94.5095
15.529	1	0	3	-98.0343
15.529	1	0	4	-83.3773
15.529	1	0	5	-98.3221
15.529	1	0	6	-85.4509
15.529	1	0	7	-95.9592
15.529	1	0	8	-67.5873
15.529	1	0	9	-102.589
15.53	1	0	0	-68.4184
15.53	1	0	1	-64.0342
15.53	1	0	2	-94.5095
15.53	1	0	3	-98.0343
15.53	1	0	4	-83.3773
15.53	1	0	5	-98.3221
15.53	1	0	6	-85.4509
15.53	1	0	7	-95.9592
15.53	1	0	8	-67.5873
15.53	1	0	9	-102.589
15.531	1	0	0	-68.4184
15.531	1	0	1	-64.0342
15.531	1	0	2	-94.5095
15.531	1	0	3	-98.0343
15.531	1	0	4	-83.3773
15.531	1	0	5	-98.3221
15.531	1	0	6	-85.4509
15.531	1	0	7	-95.9592
15.531	1	0	8	-67.5873
15.531	1	0	9	-102.589
15.532	1	0	0	-68.4184
15.532	1	0	1	-64.0342
15.532	1	0	2	-94.5095
15.532	1	0	3	-98.0343
15.532	1	0	4	-83.3773
15.532	1	0	5	-98.3221
15.532	1	0	6	-85.4509
15.532	1	0	7	-95.9592
15.532	1	0	8	-67.5873
15.532	1	0	9	-102.589
15.533	1	0	0	-68.4184
15.533	1	0	1	-64.0342
15.533	1	0	2	-94.5095
15.533	1	0	3	-98.0343
15.533	1	0	4	-83.3773
15.533	1	0	5	-98.3221
15.533	1	0	6	-85.4509
15.533	1	0	7	-95.9592
15.533	1	0	8	-67.5873
15.533	1	0	9	-102.589
15.534	1	0	0	-68.4184
15.534	1	0	1	-64.0342
15.534	1	0	2	-94.5095
15.534	1	0	3	-98.0343
15.534	1	0	4	-83.3773
15.534	1	0	5	-98.3221
15.534	1	0	6	-85.4509
15.534	1	0	7	-95.9592
15.534	1	0	8	-67.5873
15.534	1	0	9	-102.589
15.535	1	0	0	-68.4184
15.535	1	0	1	-64.0342
15.535	1	0	2	-94.5095
15.535	1	0	3	-98.0343
15.535	1	0	4	-83.3773
15.535	1	0	5	-98.3221
15.535	1	0	6	-85.4509
15.535	1	0	7	-95.9592
15.535	1	0	8	-67.5873
15.535	1	0	9	-102.589
15.536	1	0	0	-68.4184
15.536	1	0	1	-64.0342
15.536	1	0	2	-94.5095
15.536	1	0	3	-98.0343
15.536	1	0	4	-83.3773
15.536	1	0	5	-98.3221
15.536	1	0	6	-85.4509
15.536	1	0	7	-95.9592
15.536	1	0	8	-67.5873
15.536	1	0	9	-102.589
15.54	1	0	0	-68.4184
15.54	1	0	1	-64.0342
15.54	1	0	2	-94.5095
15.54	1	0	3	-98.0343
15.54	1	0	4	-83.3773
15.54	1	0	5	-98.3221
15.54	1	0	6	-85.4509
15.54	1	0	7	-95.9592
15.54	1	0	8	-67.5873
15.54	1	0	9	-102.589
15.542	1	0	0	-68.4184
15.542	1	0	1	-64.0342
15.542	1	0	2	-94.5095
15.542	1	0	3	-98.0343
15.542	1	0	4	-83.3773
15.542	1	0	5	-98.3221
15.542	1	0	6	-85.4509
15.542	1	0	7	-95.9592
15.542	1	0	8	-67.5873
15.542	1	0	9	-102.589
15.543	1	0	0	-68.4184
15.543	1	0	1	-64.0342
15.543	1	0	2	-94.5095
15.543	1	0	3	-98.0343
15.543	1	0	4	-83.3773
15.543	1	0	5	-98.3221
15.543	1	0	6	-85.4509
15.543	1	0	7	-95.9592
15.543	1	0	8	-67.5873
15.543	1	0	9	-102.589
15.545	1	0	0	-68.4184
15.545	1	0	1	-64.0342
15.545	1	0	2	-94.5095
15.545	1	0	3	-98.0343
15.545	1	0	4	-83.3773
15.545	1	0	5	-98.3221
15.545	1	0	6	-85.4509
15.545	1	0	7	-95.9592
15.545	1	0	8	-67.5873
15.545	1	0	9	-102.589
15.55	1	0	0	-68.4184
15.55	1	0	1	-64.0342
15.55	1	0	2	-94.5095
15.55	1	0	3	-98.0343
15.55	1	0	4	-83.3773
15.55	1	0	5	-98.3221
15.55	1	0	6	-85.4509
15.55	1	0	7	-95.9592
15.55	1	0	8	-67.5873
15.55	1	0	9	-102.589
15.555	1	0	0	-68.4184
15.555	1	0	1	-64.0342
15.555	1	0	2	-94.5095
15.555	1	0	3	-98.0343
15.555	1	0	4	-83.3773
15.555	1	0	5	-98.3221
15.555	1	0	6	-85.4509
15.555	1	0	7	-95.9592
15.555	1	0	8	-67.5873
15.555	1	0	9	-102.589
15.557	1	0	0	-68.4184
15.557	1	0	1	-64.0342
15.557	1	0	2	-94.5095
15.557	1	0	3	-98.0343
15.557	1	0	4	-83.3773
15.557	1	0	5	-98.3221
15.557	1	0	6	-85.4509
15.557	1	0	7	-95.9592
15.557	1	0	8	-67.5873
15.557	1	0	9	-102.589
15.559	1	0	0	-68.4184
15.559	1	0	1	-64.0342
15.559	1	0	2	-94.5095
15.559	1	0	3	-98.0343
15.559	1	0	4	-83.3773
15.559	1	0	5	-98.3221
15.559	1	0	6	-85.4509
15.559	1	0	7	-95.9592
15.559	1	0	8	-67.5873
15.559	1	0	9	-102.589
15.56	1	0	0	-68.4184
15.56	1	0	1	-64.0342
15.56	1	0	2	-94.5095
15.56	1	0	3	-98.0343
15.56	1	0	4	-83.3773
15.56	1	0	5	-98.3221
15.56	1	0	6	-85.4509
15.56	1	0	7	-95.9592
15.56	1	0	8	-67.5873
15.56	1	0	9	-102.589
15.565	1	0	0	-68.4184
15.565	1	0	1	-64.0342
15.565	1	0	2	-94.5095
15.565	1	0	3	-98.0343
15.565	1	0	4	-83.3773
15.565	1	0	5	-98.3221
15.565	1	0	6	-85.4509
15.565	1	0	7	-95.9592
15.565	1	0	8	-67.5873
15.565	1	0	9	-102.589
15.57	1	0	0	-68.4184
15.57	1	0	1	-64.0342
15.57	1	0	2	-94.5095
15.57	1	0	3	-98.0343
15.57	1	0	4	-83.3773
15.57	1	0	5	-98.3221
15.57	1	0	6	-85.4509
15.57	1	0	7	-95.9592
15.57	1	0	8	-67.5873
15.57	1	0	9	-102.589
15.575	1	0	0	-68.4184
15.575	1	0	1	-64.0342
15.575	1	0	2	-94.5095
15.575	1	0	3	-98.0343
15.575	1	0	4	-83.3773
15.575	1	0	5	-98.3221
15.575	1	0	6	-85.4509
15.575	1	0	7	-95.9592
15.575	1	0	8	-67.5873
15.575	1	0	9	-102.589
15.577	1	0	0	-68.4184
15.577	1	0	1	-64.0342
15.577	1	0	2	-94.5095
15.577	1	0	3	-98.0343
15.577	1	0	4	-83.3773
15.577	1	0	5	-98.3221
15.577	1	0	6	-85.4509
15.577	1	0	7	-95.9592
15.577	1	0	8	-67.5873
15.577	1	0	9	-102.589
15.58	1	0	0	-68.4184
15.58	1	0	1	-64.0342
15.58	1	0	2	-94.5095
15.58	1	0	3	-98.0343
15.58	1	0	4	-83.3773
15.58	1	0	5	-98.3221
15.58	1	0	6	-85.4509
15.58	1	0	7	-95.9592
15.58	1	0	8	-67.5873
15.58	1	0	9	-102.589
15.585	1	0	0	-68.4184
15.585	1	0	1	-64.0342
15.585	1	0	2	-94.5095
15.585	1	0	3	-98.0343
15.585	1	0	4	-83.3773
15.585	1	0	5	-98.3221
15.585	1	0	6	-85.4509
15.585	1	0	7	-95.9592
15.585	1	0	8	-67.5873
15.585	1	0	9	-102.589
15.59	1	0	0	-68.4184
15.59	1	0	1	-64.0342
15.59	1	0	2	-94.5095
15.59	1	0	3	-98.0343
15.59	1	0	4	-83.3773
15.59	1	0	5	-98.3221
15.59	1	0	6	-85.4509
15.59	1	0	7	-95.9592
15.59	1	0	8	-67.5873
15.59	1	0	9	-102.589
15.595	1	0	0	-68.4184
15.595	1	0	1	-64.0342
15.595	1	0	2	-94.5095
15.595	1	0	3	-98.0343
15.595	1	0	4	-83.3773
15.595	1	0	5	-98.3221
15.595	1	0	6	-85.4509
15.595	1	0	7	-95.9592
15.595	1	0	8	-67.5873
15.595	1	0	9	-102.589
15.6	1	0	0	-68.4184
15.6	1	0	1	-64.0342
15.6	1	0	2	-94.5095
15.6	1	0	3	-98.0343
15.6	1	0	4	-83.3773
15.6	1	0	5	-98.3221
15.6	1	0	6	-85.4509
15.6	1	0	7	-95.9592
15.6	1	0	8	-67.5873
15.6	1	0	9	-102.589
15.605	1	0	0	-68.4184
15.605	1	0	1	-64.0342
15.605	1	0	2	-94.5095
15.605	1	0	3	-98.0343
15.605	1	0	4	-83.3773
15.605	1	0	5	-98.3221
15.605	1	0	6	-85.4509
15.605	1	0	7	-95.9592
15.605	1	0	8	-67.5873
15.605	1	0	9	-102.589
15.606	1	0	0	-68.4184
15.606	1	0	1	-64.0342
15.606	1	0	2	-94.5095
15.606	1	0	3	-98.0343
15.606	1	0	4	-83.3773
15.606	1	0	5	-98.3221
15.606	1	0	6	-85.4509
15.606	1	0	7	-95.9592
15.606	1	0	8	-67.5873
15.606	1	0	9	-102.589
15.609	1	0	0	-68.4184
15.609	1	0	1	-64.0342
15.609	1	0	2	-94.5095
15.609	1	0	3	-98.0343
15.609	1	0	4	-83.3773
15.609	1	0	5	-98.3221
15.609	1	0	6	-85.4509
15.609	1	0	7	-95.9592
15.609	1	0	8	-67.5873
15.609	1	0	9	-102.589
15.61	1	0	0	-68.4184
15.61	1	0	1	-64.0342
15.61	1	0	2	-94.5095
15.61	1	0	3	-98.0343
15.61	1	0	4	-83.3773
15.61	1	0	5	-98.3221
15.61	1	0	6	-85.4509
15.61	1	0	7	-95.9592
15.61	1	0	8	-67.5873
15.61	1	0	9	-102.589
15.611	1	0	0	-68.4184
15.611	1	0	1	-64.0342
15.611	1	0	2	-94.5095
15.611	1	0	3	-98.0343
15.611	1	0	4	-83.3773
15.611	1	0	5	-98.3221
15.611	1	0	6	-85.4509
15.611	1	0	7	-95.9592
15.611	1	0	8	-67.5873
15.611	1	0	9	-102.589
15.612	1	0	0	-68.4184
15.612	1	0	1	-64.0342
15.612	1	0	2	-94.5095
15.612	1	0	3	-98.0343
15.612	1	0	4	-83.3773
15.612	1	0	5	-98.3221
15.612	1	0	6	-85.4509
15.612	1	0	7	-95.9592
15.612	1	0	8	-67.5873
15.612	1	0	9	-102.589
15.613	1	0	0	-68.4184
15.613	1	0	1	-64.0342
15.613	1	0	2	-94.5095
15.613	1	0	3	-98.0343
15.613	1	0	4	-83.3773
15.613	1	0	5	-98.3221
15.613	1	0	6	-85.4509
15.613	1	0	7	-95.9592
15.613	1	0	8	-67.5873
15.613	1	0	9	-102.589
15.614	1	0	0	-68.4184
15.614	1	0	1	-64.0342
15.614	1	0	2	-94.5095
15.614	1	0	3	-98.0343
15.614	1	0	4	-83.3773
15.614	1	0	5	-98.3221
15.614	1	0	6	-85.4509
15.614	1	0	7	-95.9592
15.614	1	0	8	-67.5873
15.614	1	0	9	-102.589
15.615	1	0	0	-68.4184
15.615	1	0	1	-64.0342
15.615	1	0	2	-94.5095
15.615	1	0	3	-98.0343
15.615	1	0	4	-83.3773
15.615	1	0	5	-98.3221
15.615	1	0	6	-85.4509
15.615	1	0	7	-95.9592
15.615	1	0	8	-67.5873
15.615	1	0	9	-102.589
15.616	1	0	0	-68.4184
15.616	1	0	1	-64.0342
15.616	1	0	2	-94.5095
15.616	1	0	3	-98.0343
15.616	1	0	4	-83.3773
15.616	1	0	5	-98.3221
15.616	1	0	6	-85.4509
15.616	1	0	7	-95.9592
15.616	1	0	8	-67.5873
15.616	1	0	9	-102.589
15.617	1	0	0	-68.4184
15.617	1	0	1	-64.0342
15.617	1	0	2	-94.5095
15.617	1	0	3	-98.0343
15.617	1	0	4	-83.3773
15.617	1	0	5	-98.3221
15.617	1	0	6	-85.4509
15.617	1	0	7	-95.9592
15.617	1	0	8	-67.5873
15.617	1	0	9	-102.589
15.618	1	0	0	-68.4184
15.618	1	0	1	-64.0342
15.618	1	0	2	-94.5095
15.618	1	0	3	-98.0343
15.618	1	0	4	-83.3773
15.618	1	0	5	-98.3221
15.618	1	0	6	-85.4509
15.618	1	0	7	-95.9592
15.618	1	0	8	-67.5873
15.618	1	0	9	-102.589
15.619	1	0	0	-68.4184
15.619	1	0	1	-64.0342
15.619	1	0	2	-94.5095
15.619	1	0	3	-98.0343
15.619	1	0	4	-83.3773
15.619	1	0	5	-98.3221
15.619	1	0	6	-85.4509
15.619	1	0	7	-95.9592
15.619	1	0	8	-67.5873
15.619	1	0	9	-102.589
15.62	1	0	0	-68.4184
15.62	1	0	1	-64.0342
15.62	1	0	2	-94.5095
15.62	1	0	3	-98.0343
15.62	1	0	4	-83.3773
15.62	1	0	5	-98.3221
15.62	1	0	6	-85.4509
15.62	1	0	7	-95.9592
15.62	1	0	8	-67.5873
15.62	1	0	9	-102.589
15.621	1	0	0	-68.4184
15.621	1	0	1	-64.0342
15.621	1	0	2	-94.5095
15.621	1	0	3	-98.0343
15.621	1	0	4	-83.3773
15.621	1	0	5	-98.3221
15.621	1	0	6	-85.4509
15.621	1	0	7	-95.9592
15.621	1	0	8	-67.5873
15.621	1	0	9	-102.589
15.622	1	0	0	-68.4184
15.622	1	0	1	-64.0342
15.622	1	0	2	-94.5095
15.622	1	0	3	-98.0343
15.622	1	0	4	-83.3773
15.622	1	0	5	-98.3221
15.622	1	0	6	-85.4509
15.622	1	0	7	-95.9592
15.622	1	0	8	-67.5873
15.622	1	0	9	-102.589
15.623	1	0	0	-68.4184
15.623	1	0	1	-64.0342
15.623	1	0	2	-94.5095
15.623	1	0	3	-98.0343
15.623	1	0	4	-83.3773
15.623	1	0	5	-98.3221
15.623	1	0	6	-85.4509
15.623	1	0	7	-95.9592
15.623	1	0	8	-67.5873
15.623	1	0	9	-102.589
15.624	1	0	0	-68.4184
15.624	1	0	1	-64.0342
15.624	1	0	2	-94.5095
15.624	1	0	3	-98.0343
15.624	1	0	4	-83.3773
15.624	1	0	5	-98.3221
15.624	1	0	6	-85.4509
15.624	1	0	7	-95.9592
15.624	1	0	8	-67.5873
15.624	1	0	9	-102.589
15.625	1	0	0	-68.4184
15.625	1	0	1	-64.0342
15.625	1	0	2	-94.5095
15.625	1	0	3	-98.0343
15.625	1	0	4	-83.3773
15.625	1	0	5	-98.3221
15.625	1	0	6	-85.4509
15.625	1	0	7	-95.9592
15.625	1	0	8	-67.5873
15.625	1	0	9	-102.589
15.63	1	0	0	-68.4184
15.63	1	0	1	-64.0342
15.63	1	0	2	-94.5095
15.63	1	0	3	-98.0343
15.63	1	0	4	-83.3773
15.63	1	0	5	-98.3221
15.63	1	0	6	-85.4509
15.63	1	0	7	-95.9592
15.63	1	0	8	-67.5873
15.63	1	0	9	-102.589
15.635	1	0	0	-68.4184
15.635	1	0	1	-64.0342
15.635	1	0	2	-94.5095
15.635	1	0	3	-98.0343
15.635	1	0	4	-83.3773
15.635	1	0	5	-98.3221
15.635	1	0	6	-85.4509
15.635	1	0	7	-95.9592
15.635	1	0	8	-67.5873
15.635	1	0	9	-102.589
15.637	1	0	0	-68.4184
15.637	1	0	1	-64.0342
15.637	1	0	2	-94.5095
15.637	1	0	3	-98.0343
15.637	1	0	4	-83.3773
15.637	1	0	5	-98.3221
15.637	1	0	6	-85.4509
15.637	1	0	7	-95.9592
15.637	1	0	8	-67.5873
15.637	1	0	9	-102.589
15.639	1	0	0	-68.4184
15.639	1	0	1	-64.0342
15.639	1	0	2	-94.5095
15.639	1	0	3	-98.0343
15.639	1	0	4	-83.3773
15.639	1	0	5	-98.3221
15.639	1	0	6	-85.4509
15.639	1	0	7	-95.9592
15.639	1	0	8	-67.5873
15.639	1	0	9	-102.589
15.64	1	0	0	-68.4184
15.64	1	0	1	-64.0342
15.64	1	0	2	-94.5095
15.64	1	0	3	-98.0343
15.64	1	0	4	-83.3773
15.64	1	0	5	-98.3221
15.64	1	0	6	-85.4509
15.64	1	0	7	-95.9592
15.64	1	0	8	-67.5873
15.64	1	0	9	-102.589
15.645	1	0	0	-68.4184
15.645	1	0	1	-64.0342
15.645	1	0	2	-94.5095
15.645	1	0	3	-98.0343
15.645	1	0	4	-83.3773
15.645	1	0	5	-98.3221
15.645	1	0	6	-85.4509
15.645	1	0	7	-95.9592
15.645	1	0	8	-67.5873
15.645	1	0	9	-102.589
15.65	1	0	0	-68.4184
15.65	1	0	1	-64.0342
15.65	1	0	2	-94.5095
15.65	1	0	3	-98.0343
15.65	1	0	4	-83.3773
15.65	1	0	5	-98.3221
15.65	1	0	6	-85.4509
15.65	1	0	7	-95.9592
15.65	1	0	8	-67.5873
15.65	1	0	9	-102.589
15.655	1	0	0	-68.4184
15.655	1	0	1	-64.0342
15.655	1	0	2	-94.5095
15.655	1	0	3	-98.0343
15.655	1	0	4	-83.3773
15.655	1	0	5	-98.3221
15.655	1	0	6	-85.4509
15.655	1	0	7	-95.9592
15.655	1	0	8	-67.5873
15.655	1	0	9	-102.589
15.657	1	0	0	-68.4184
15.657	1	0	1	-64.0342
15.657	1	0	2	-94.5095
15.657	1	0	3	-98.0343
15.657	1	0	4	-83.3773
15.657	1	0	5	-98.3221
15.657	1	0	6	-85.4509
15.657	1	0	7	-95.9592
15.657	1	0	8	-67.5873
15.657	1	0	9	-102.589
15.66	1	0	0	-68.4184
15.66	1	0	1	-64.0342
15.66	1	0	2	-94.5095
15.66	1	0	3	-98.0343
15.66	1	0	4	-83.3773
15.66	1	0	5	-98.3221
15.66	1	0	6	-85.4509
15.66	1	0	7	-95.9592
15.66	1	0	8	-67.5873
15.66	1	0	9	-102.589
15.665	1	0	0	-68.4184
15.665	1	0	1	-64.0342
15.665	1	0	2	-94.5095
15.665	1	0	3	-98.0343
15.665	1	0	4	-83.3773
15.665	1	0	5	-98.3221
15.665	1	0	6	-85.4509
15.665	1	0	7	-95.9592
15.665	1	0	8	-67.5873
15.665	1	0	9	-102.589
15.67	1	0	0	-68.4184
15.67	1	0	1	-64.0342
15.67	1	0	2	-94.5095
15.67	1	0	3	-98.0343
15.67	1	0	4	-83.3773
15.67	1	0	5	-98.3221
15.67	1	0	6	-85.4509
15.67	1	0	7	-95.9592
15.67	1	0	8	-67.5873
15.67	1	0	9	-102.589
15.675	1	0	0	-68.4184
15.675	1	0	1	-64.0342
15.675	1	0	2	-94.5095
15.675	1	0	3	-98.0343
15.675	1	0	4	-83.3773
15.675	1	0	5	-98.3221
15.675	1	0	6	-85.4509
15.675	1	0	7	-95.9592
15.675	1	0	8	-67.5873
15.675	1	0	9	-102.589
15.68	1	0	0	-68.4184
15.68	1	0	1	-64.0342
15.68	1	0	2	-94.5095
15.68	1	0	3	-98.0343
15.68	1	0	4	-83.3773
15.68	1	0	5	-98.3221
15.68	1	0	6	-85.4509
15.68	1	0	7	-95.9592
15.68	1	0	8	-67.5873
15.68	1	0	9	-102.589
15.685	1	0	0	-68.4184
15.685	1	0	1	-64.0342
15.685	1	0	2	-94.5095
15.685	1	0	3	-98.0343
15.685	1	0	4	-83.3773
15.685	1	0	5	-98.3221
15.685	1	0	6	-85.4509
15.685	1	0	7	-95.9592
15.685	1	0	8	-67.5873
15.685	1	0	9	-102.589
15.689	1	0	0	-68.4184
15.689	1	0	1	-64.0342
15.689	1	0	2	-94.5095
15.689	1	0	3	-98.0343
15.689	1	0	4	-83.3773
15.689	1	0	5	-98.3221
15.689	1	0	6	-85.4509
15.689	1	0	7	-95.9592
15.689	1	0	8	-67.5873
15.689	1	0	9	-102.589
15.69	1	0	0	-68.4184
15.69	1	0	1	-64.0342
15.69	1	0	2	-94.5095
15.69	1	0	3	-98.0343
15.69	1	0	4	-83.3773
15.69	1	0	5	-98.3221
15.69	1	0	6	-85.4509
15.69	1	0	7	-95.9592
15.69	1	0	8	-67.5873
15.69	1	0	9	-102.589
15.695	1	0	0	-68.4184
15.695	1	0	1	-64.0342
15.695	1	0	2	-94.5095
15.695	1	0	3	-98.0343
15.695	1	0	4	-83.3773
15.695	1	0	5	-98.3221
15.695	1	0	6	-85.4509
15.695	1	0	7	-95.9592
15.695	1	0	8	-67.5873
15.695	1	0	9	-102.589
15.7	1	0	0	-68.4184
15.7	1	0	1	-64.0342
15.7	1	0	2	-94.5095
15.7	1	0	3	-98.0343
15.7	1	0	4	-83.3773
15.7	1	0	5	-98.3221
15.7	1	0	6	-85.4509
15.7	1	0	7	-95.9592
15.7	1	0	8	-67.5873
15.7	1	0	9	-102.589
15.702	1	0	0	-68.4184
15.702	1	0	1	-64.0342
15.702	1	0	2	-94.5095
15.702	1	0	3	-98.0343
15.702	1	0	4	-83.3773
15.702	1	0	5	-98.3221
15.702	1	0	6	-85.4509
15.702	1	0	7	-95.9592
15.702	1	0	8	-67.5873
15.702	1	0	9	-102.589
15.703	1	0	0	-68.4184
15.703	1	0	1	-64.0342
15.703	1	0	2	-94.5095
15.703	1	0	3	-98.0343
15.703	1	0	4	-83.3773
15.703	1	0	5	-98.3221
15.703	1	0	6	-85.4509
15.703	1	0	7	-95.9592
15.703	1	0	8	-67.5873
15.703	1	0	9	-102.589
15.705	1	0	0	-68.4184
15.705	1	0	1	-64.0342
15.705	1	0	2	-94.5095
15.705	1	0	3	-98.0343
15.705	1	0	4	-83.3773
15.705	1	0	5	-98.3221
15.705	1	0	6	-85.4509
15.705	1	0	7	-95.9592
15.705	1	0	8	-67.5873
15.705	1	0	9	-102.589
15.706	1	0	0	-68.4184
15.706	1	0	1	-64.0342
15.706	1	0	2	-94.5095
15.706	1	0	3	-98.0343
15.706	1	0	4	-83.3773
15.706	1	0	5	-98.3221
15.706	1	0	6	-85.4509
15.706	1	0	7	-95.9592
15.706	1	0	8	-67.5873
15.706	1	0	9	-102.589
15.71	1	0	0	-68.4184
15.71	1	0	1	-64.0342
15.71	1	0	2	-94.5095
15.71	1	0	3	-98.0343
15.71	1	0	4	-83.3773
15.71	1	0	5	-98.3221
15.71	1	0	6	-85.4509
15.71	1	0	7	-95.9592
15.71	1	0	8	-67.5873
15.71	1	0	9	-102.589
15.711	1	0	0	-68.4184
15.711	1	0	1	-64.0342
15.711	1	0	2	-94.5095
15.711	1	0	3	-98.0343
15.711	1	0	4	-83.3773
15.711	1	0	5	-98.3221
15.711	1	0	6	-85.4509
15.711	1	0	7	-95.9592
15.711	1	0	8	-67.5873
15.711	1	0	9	-102.589
15.712	1	0	0	-68.4184
15.712	1	0	1	-64.0342
15.712	1	0	2	-94.5095
15.712	1	0	3	-98.0343
15.712	1	0	4	-83.3773
15.712	1	0	5	-98.3221
15.712	1	0	6	-85.4509
15.712	1	0	7	-95.9592
15.712	1	0	8	-67.5873
15.712	1	0	9	-102.589
15.713	1	0	0	-68.4184
15.713	1	0	1	-64.0342
15.713	1	0	2	-94.5095
15.713	1	0	3	-98.0343
15.713	1	0	4	-83.3773
15.713	1	0	5	-98.3221
15.713	1	0	6	-85.4509
15.713	1	0	7	-95.9592
15.713	1	0	8	-67.5873
15.713	1	0	9	-102.589
15.714	1	0	0	-68.4184
15.714	1	0	1	-64.0342
15.714	1	0	2	-94.5095
15.714	1	0	3	-98.0343
15.714	1	0	4	-83.3773
15.714	1	0	5	-98.3221
15.714	1	0	6	-85.4509
15.714	1	0	7	-95.9592
15.714	1	0	8	-67.5873
15.714	1	0	9	-102.589
15.715	1	0	0	-68.4184
15.715	1	0	1	-64.0342
15.715	1	0	2	-94.5095
15.715	1	0	3	-98.0343
15.715	1	0	4	-83.3773
15.715	1	0	5	-98.3221
15.715	1	0	6	-85.4509
15.715	1	0	7	-95.9592
15.715	1	0	8	-67.5873
15.715	1	0	9	-102.589
15.716	1	0	0	-68.4184
15.716	1	0	1	-64.0342
15.716	1	0	2	-94.5095
15.716	1	0	3	-98.0343
15.716	1	0	4	-83.3773
15.716	1	0	5	-98.3221
15.716	1	0	6	-85.4509
15.716	1	0	7	-95.9592
15.716	1	0	8	-67.5873
15.716	1	0	9	-102.589
15.717	1	0	0	-68.4184
15.717	1	0	1	-64.0342
15.717	1	0	2	-94.5095
15.717	1	0	3	-98.0343
15.717	1	0	4	-83.3773
15.717	1	0	5	-98.3221
15.717	1	0	6	-85.4509
15.717	1	0	7	-95.9592
15.717	1	0	8	-67.5873
15.717	1	0	9	-102.589
15.718	1	0	0	-68.4184
15.718	1	0	1	-64.0342
15.718	1	0	2	-94.5095
15.718	1	0	3	-98.0343
15.718	1	0	4	-83.3773
15.718	1	0	5	-98.3221
15.718	1	0	6	-85.4509
15.718	1	0	7	-95.9592
15.718	1	0	8	-67.5873
15.718	1	0	9	-102.589
15.719	1	0	0	-68.4184
15.719	1	0	1	-64.0342
15.719	1	0	2	-94.5095
15.719	1	0	3	-98.0343
